id,ident,normalized,timestamp,unixTimestamp,week day,year,month,day,hour,minutes,seconds,channel,source_ip,source_ip_num,source_port,destination_ip,destination_ip_num,destination_port,protocol,city,province,province_code,country,country_code,continent,latitude,longitude,asn,method,path,URL,query_string,Accept-Languange,Authorization,Cache Control,Redirect,Content-Type,Cookie,Expect,Host,Connection,Language,Pragma,Soapaction,Te,UaCPU,Accept-Encoding,UpgradeInsecureRequests,User Agent,Via,X_Forwarded_For,X_Requested_With,is-shellshock,command,command-data,,,,,,,,,,,,,
586ad58d93e09504da768133,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-02 17:34:53.136,1483378493.136,Mon,2017,1,2,17,34,53.136,shockpot.events,115.133.96.237,1938120941,None,192.168.10.4,3232238084,80,http,Kuching,Sarawak,13,Malaysia,MY,Asia,1.5435,110.3816,TM Net - Internet Service Provider,GET,/,http://CCSPVDW01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586aee3c93e09504da768271,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-02 19:20:12.257,1483384812.257,Mon,2017,1,2,19,20,12.257,shockpot.events,201.53.73.110,3375712622,None,192.168.10.5,3232238085,80,http,Rio de Janeiro,Rio de Janeiro,RJ,Brazil,BR,South America,-22.8864,-43.2037,CLARO S.A.,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586aee3f93e09504da768273,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-02 19:20:15.229,1483384815.229,Mon,2017,1,2,19,20,15.229,shockpot.events,201.53.73.110,3375712622,None,192.168.10.5,3232238085,80,http,Rio de Janeiro,Rio de Janeiro,RJ,Brazil,BR,South America,-22.8864,-43.2037,CLARO S.A.,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586b21ef93e09504da768579,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-02 23:00:47.312,1483398047.312,Mon,2017,1,2,23,0,47.312,shockpot.events,73.194.81.124,1237471612,None,192.168.10.5,3232238085,80,http,Hammonton,New Jersey,NJ,United States,US,North America,39.6365,-74.8024,Comcast Cable Communications - LLC,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586b3d1593e09504da76877d,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 00:56:37.950,1483404997.95,Tue,2017,1,3,0,56,37.95,shockpot.events,60.251.177.108,1023127916,None,192.168.10.4,3232238084,80,http,Taipei,None,None,Taiwan,TW,Asia,25.0418,121.4966,Data Communication Business Group,GET,/,http://CCSPVDW01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586b497093e09504da76881d,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 01:49:20.265,1483408160.265,Tue,2017,1,3,1,49,20.265,shockpot.events,37.187.114.171,633041579,None,192.168.10.4,3232238084,80,http,None,None,None,France,FR,Europe,48.8582,2.3387,OVH SAS,HEAD,/sap/hana/xs/wdisp/admin/,http://CCSPVDW01/sap/hana/xs/wdisp/admin/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,None,None,None,None,False,None,None,,,,,,,,,,,,,,
586b64f593e09504da76896f,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 03:46:45.286,1483415205.286,Tue,2017,1,3,3,46,45.286,shockpot.events,23.247.88.91,402085979,None,192.168.10.5,3232238085,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://www.91duofenxiang.com/,None,None,None,None,text/plain,None,None,www.91duofenxiang.com,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586b652193e09504da768971,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 03:47:29.613,1483415249.613,Tue,2017,1,3,3,47,29.613,shockpot.events,23.247.88.18,402085906,None,192.168.10.4,3232238084,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://www.91duofenxiang.com/,None,None,None,None,text/plain,None,None,www.91duofenxiang.com,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586b865293e09504da768c05,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 06:09:06.771,1483423746.771,Tue,2017,1,3,6,9,6.771,shockpot.events,104.148.75.114,1754549106,None,192.168.10.4,3232238084,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://www.zgzg11.com/,None,None,None,None,text/plain,None,None,www.zgzg11.com,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586b86d993e09504da768c0d,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 06:11:21.080,1483423881.08,Tue,2017,1,3,6,11,21.08,shockpot.events,23.247.72.10,402081802,None,192.168.10.5,3232238085,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://www.zgzg11.com/,None,None,None,None,text/plain,None,None,www.zgzg11.com,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586b8d1093e09504da768c73,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 06:37:52.212,1483425472.212,Tue,2017,1,3,6,37,52.212,shockpot.events,175.182.239.49,2948001585,None,192.168.10.5,3232238085,80,http,Taipei,None,None,Taiwan,TW,Asia,25.0418,121.4966,Digital United Inc.,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586ba0a793e09504da768dab,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 08:01:27.745,1483430487.745,Tue,2017,1,3,8,1,27.745,shockpot.events,190.6.50.105,3188077161,None,192.168.10.4,3232238084,80,http,Maracaibo,Zulia,V,Venezuela,VE,South America,10.6317,-71.6406,Net Uno - C.A.,GET,/,http://CCSPVDW01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586ba54f93e09504da768dd9,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 08:21:19.763,1483431679.763,Tue,2017,1,3,8,21,19.763,shockpot.events,23.247.8.234,402065642,None,192.168.10.5,3232238085,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://www.wkwk11.com/,None,None,None,None,text/plain,None,None,www.wkwk11.com,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586ba5e193e09504da768de5,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 08:23:45.107,1483431825.107,Tue,2017,1,3,8,23,45.107,shockpot.events,23.247.72.74,402081866,None,192.168.10.4,3232238084,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://www.wkwk11.com/,None,None,None,None,text/plain,None,None,www.wkwk11.com,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586ba9ae93e09504da768e19,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 08:39:58.472,1483432798.472,Tue,2017,1,3,8,39,58.472,shockpot.events,195.2.253.2,3271752962,None,192.168.10.4,3232238084,80,http,None,None,None,Russia,RU,Europe,55.7386,37.6068,IT Expert LLC,GET,/,http://CCSPVDW01/,None,None,None,None,text/plain,None,None,None,None,None,None,None,None,None,None,None,masscan/1.0 (https://github.com/robertdavidgraham/masscan),None,None,None,False,None,None,,,,,,,,,,,,,,
586ba9b793e09504da768e1d,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 08:40:07.685,1483432807.685,Tue,2017,1,3,8,40,7.685,shockpot.events,195.2.253.2,3271752962,None,192.168.10.5,3232238085,80,http,None,None,None,Russia,RU,Europe,55.7386,37.6068,IT Expert LLC,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,None,None,None,None,None,None,None,None,masscan/1.0 (https://github.com/robertdavidgraham/masscan),None,None,None,False,None,None,,,,,,,,,,,,,,
586bbf2493e09504da768f0b,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 10:11:32.011,1483438292.011,Tue,2017,1,3,10,11,32.011,shockpot.events,1.34.20.67,19010627,None,192.168.10.4,3232238084,80,http,None,None,None,Taiwan,TW,Asia,23.5,121,Data Communication Business Group,GET,/,http://CCSPVDW01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586bd5fb93e09504da769015,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 11:48:59.710,1483444139.71,Tue,2017,1,3,11,48,59.71,shockpot.events,58.115.61.8,980630792,None,192.168.10.4,3232238084,80,http,None,None,None,Taiwan,TW,Asia,23.5,121,Hoshin Multimedia Center Inc.,GET,/,http://CCSPVDW01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586bdd5593e09504da76905b,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 12:20:21.987,1483446021.987,Tue,2017,1,3,12,20,21.987,shockpot.events,59.126.132.204,998147276,None,192.168.10.5,3232238085,80,http,None,None,None,Taiwan,TW,Asia,23.5,121,Data Communication Business Group,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586c39f193e09504da7696ad,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 18:55:29.325,1483469729.325,Tue,2017,1,3,18,55,29.325,shockpot.events,47.196.49.50,801386802,None,192.168.10.4,3232238084,80,http,Riverview,Florida,FL,United States,US,North America,27.8223,-82.2797,Frontier Communications of America - Inc.,GET,/,http://CCSPVDW01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586c3cb193e09504da7696e8,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 19:07:13.489,1483470433.489,Tue,2017,1,3,19,7,13.489,shockpot.events,201.82.178.8,3377639944,None,192.168.10.5,3232238085,80,http,Campinas,Sao Paulo,SP,Brazil,BR,South America,-22.9095,-47.0674,CLARO S.A.,GET,/cgi/common.cgi,http://192.168.10.5/cgi/common.cgi,None,None,None,None,text/plain,None,None,192.168.10.5,None,None,None,None,None,None,None,None,Wget(linux),None,None,None,False,None,None,,,,,,,,,,,,,,
586c3cb193e09504da7696ef,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 19:07:13.839,1483470433.839,Tue,2017,1,3,19,7,13.839,shockpot.events,201.82.178.8,3377639944,None,192.168.10.5,3232238085,80,http,Campinas,Sao Paulo,SP,Brazil,BR,South America,-22.9095,-47.0674,CLARO S.A.,GET,/stssys.htm,http://192.168.10.5/stssys.htm,None,None,None,None,text/plain,None,None,192.168.10.5,None,None,None,None,None,None,None,None,Wget(linux),None,None,None,False,None,None,,,,,,,,,,,,,,
586c3cb293e09504da7696f1,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 19:07:14.196,1483470434.196,Tue,2017,1,3,19,7,14.196,shockpot.events,201.82.178.8,3377639944,None,192.168.10.5,3232238085,80,http,Campinas,Sao Paulo,SP,Brazil,BR,South America,-22.9095,-47.0674,CLARO S.A.,GET,/,http://192.168.10.5/,None,None,None,None,text/plain,None,None,192.168.10.5,None,None,None,None,None,None,None,None,Wget(linux),None,None,None,False,None,None,,,,,,,,,,,,,,
586c3cb293e09504da7696f3,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 19:07:14.687,1483470434.687,Tue,2017,1,3,19,7,14.687,shockpot.events,201.82.178.8,3377639944,None,192.168.10.5,3232238085,80,http,Campinas,Sao Paulo,SP,Brazil,BR,South America,-22.9095,-47.0674,CLARO S.A.,POST,/command.php,http://192.168.10.5/command.php,None,None,None,None,application/x-www-form-urlencoded,None,None,192.168.10.5,None,None,None,None,None,None,None,None,Wget(linux),None,None,None,False,None,None,,,,,,,,,,,,,,
586c41f293e09504da769747,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 19:29:38.395,1483471778.395,Tue,2017,1,3,19,29,38.395,shockpot.events,64.74.215.138,1078646666,None,192.168.10.5,3232238085,80,http,None,None,None,United States,US,North America,37.751,-97.822,PALO ALTO NETWORKS,GET,/cgi/common.cgi,http://192.168.10.5/cgi/common.cgi,en-US,None,None,None,text/plain,None,None,192.168.10.5,Keep-Alive,en-US,None,None,None,None,gzip, deflate,None,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36,None,None,None,False,None,None,,,,,,,,,,,,
586c779f93e09504da769aa7,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-03 23:18:39.808,1483485519.808,Tue,2017,1,3,23,18,39.808,shockpot.events,23.247.72.35,402081827,None,192.168.10.5,3232238085,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://www.aa678.net/,None,None,None,None,text/plain,None,None,www.aa678.net,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586c7dac93e09504da769af7,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-03 23:44:28.619,1483487068.619,Tue,2017,1,3,23,44,28.619,shockpot.events,23.247.88.66,402085954,None,192.168.10.4,3232238084,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://www.aa678.net/,None,None,None,None,text/plain,None,None,www.aa678.net,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586c996c93e09504da769c47,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-04 01:42:52.270,1483494172.27,Wed,2017,1,4,1,42,52.27,shockpot.events,23.247.27.20,402070292,None,192.168.10.4,3232238084,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://yw.iloveshou.com/,None,None,None,None,text/plain,None,None,yw.iloveshou.com,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586c9cdc93e09504da769c69,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-04 01:57:32.537,1483495052.537,Wed,2017,1,4,1,57,32.537,shockpot.events,104.148.75.27,1754549019,None,192.168.10.5,3232238085,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://yw.iloveshou.com/,None,None,None,None,text/plain,None,None,yw.iloveshou.com,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586cd58c93e09504da76a025,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-04 05:59:24.926,1483509564.926,Wed,2017,1,4,5,59,24.926,shockpot.events,104.148.75.51,1754549043,None,192.168.10.5,3232238085,80,http,Los Angeles,California,CA,United States,US,North America,34.0729,-118.2606,Global Frag Networks,GET,/,http://aa678.net/,None,None,None,None,text/plain,None,None,aa678.net,None,None,None,None,None,None,None,None,Mozilla/4.0 (compatible, MSIE 8.0, Windows NT 6.1, Trident/4.0, SLCC2, .NET CLR 2.0.50727, .NET CLR 3.5.30729, .NET CLR 3.0.30729, Media Center PC 6.0),None,None,None,False,None,None,,,,,,
586cf15193e09504da76a1d7,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-04 07:57:53.604,1483516673.604,Wed,2017,1,4,7,57,53.604,shockpot.events,67.52.126.26,1127513626,None,192.168.10.5,3232238085,80,http,Los Angeles,California,CA,United States,US,North America,34.0396,-118.2661,Time Warner Cable Internet LLC,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586cffb393e09504da76a283,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-04 08:59:15.558,1483520355.558,Wed,2017,1,4,8,59,15.558,shockpot.events,195.2.253.2,3271752962,None,192.168.10.4,3232238084,80,http,None,None,None,Russia,RU,Europe,55.7386,37.6068,IT Expert LLC,GET,/,http://CCSPVDW01/,None,None,None,None,text/plain,None,None,None,None,None,None,None,None,None,None,None,masscan/1.0 (https://github.com/robertdavidgraham/masscan),None,None,None,False,None,None,,,,,,,,,,,,,,
586cffca93e09504da76a287,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-04 08:59:38.563,1483520378.563,Wed,2017,1,4,8,59,38.563,shockpot.events,195.2.253.2,3271752962,None,192.168.10.5,3232238085,80,http,None,None,None,Russia,RU,Europe,55.7386,37.6068,IT Expert LLC,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,None,None,None,None,None,None,None,None,masscan/1.0 (https://github.com/robertdavidgraham/masscan),None,None,None,False,None,None,,,,,,,,,,,,,,
586d291a93e09504da76a53d,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-04 11:55:54.565,1483530954.565,Wed,2017,1,4,11,55,54.565,shockpot.events,54.251.136.71,922454087,None,192.168.10.4,3232238084,80,http,Singapore,Central Singapore Community Development Council,1,Singapore,SG,Asia,1.2855,103.8565,Amazon.com - Inc.,GET,/,http://192.168.10.4/,None,None,None,None,text/plain,None,None,192.168.10.4,close,None,None,None,None,None,gzip,None,Mozilla/5.0 (Macintosh, Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36,None,None,None,False,None,None,,,,,,,,,,,,
586d2a8593e09504da76a54b,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-04 12:01:57.175,1483531317.175,Wed,2017,1,4,12,1,57.175,shockpot.events,54.201.248.164,919206052,None,192.168.10.5,3232238085,80,http,Boardman,Oregon,OR,United States,US,North America,45.8696,-119.688,Amazon.com - Inc.,GET,/,http://192.168.10.5/,None,None,None,None,text/plain,None,None,192.168.10.5,close,None,None,None,None,None,gzip,None,Mozilla/5.0 (Macintosh, Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36,None,None,None,False,None,None,,,,,,,,,,,,
586d2f2493e09504da76a59f,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-04 12:21:40.563,1483532500.563,Wed,2017,1,4,12,21,40.563,shockpot.events,50.175.159.112,850370416,None,192.168.10.5,3232238085,80,http,Houston,Texas,TX,United States,US,North America,29.7176,-95.4188,Comcast Cable Communications - LLC,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586d390b93e09504da76a64f,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-04 13:03:55.851,1483535035.851,Wed,2017,1,4,13,3,55.851,shockpot.events,122.129.118.58,2055304762,None,192.168.10.5,3232238085,80,http,Jakarta,Jakarta,JK,Indonesia,ID,Asia,-6.1744,106.8294,PT. Centra Global Investama,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586d44fd93e09504da76a73d,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-04 13:54:53.225,1483538093.225,Wed,2017,1,4,13,54,53.225,shockpot.events,185.110.132.231,3111027943,None,192.168.10.4,3232238084,80,http,Moscow,Moscow,MOW,Russia,RU,Europe,55.7485,37.6184,Rise-v - Ltd.,GET,/,http://192.168.10.4/,None,None,None,None,text/plain,None,None,192.168.10.4,close,None,None,None,None,None,None,None,Scanbot,None,None,None,False,None,None,,,,,,,,,,,,,,
586d575a93e09504da76a8a5,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-04 15:13:14.566,1483542794.566,Wed,2017,1,4,15,13,14.566,shockpot.events,185.110.132.231,3111027943,None,192.168.10.5,3232238085,80,http,Moscow,Moscow,MOW,Russia,RU,Europe,55.7485,37.6184,Rise-v - Ltd.,GET,/,http://192.168.10.5/,None,None,None,None,text/plain,None,None,192.168.10.5,close,None,None,None,None,None,None,None,Scanbot,None,None,None,False,None,None,,,,,,,,,,,,,,
586d894193e09504da76acaf,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-04 18:46:09.881,1483555569.881,Wed,2017,1,4,18,46,9.881,shockpot.events,80.95.94.76,1348427340,None,192.168.10.5,3232238085,80,http,Budapest,Budapest,BU,Hungary,HU,Europe,47.5,19.0833,DIGI Tavkozlesi es Szolgaltato Kft.,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586da2c493e09504da76ae81,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-04 20:35:00.473,1483562100.473,Wed,2017,1,4,20,35,0.473,shockpot.events,169.54.244.75,2838950987,None,192.168.10.4,3232238084,80,http,None,None,None,United States,US,North America,37.751,-97.822,SoftLayer Technologies Inc.,GET,/,http://CCSPVDW01/,None,None,None,None,text/plain,None,None,None,None,None,None,None,None,None,None,None,Mozilla/5.0 (Windows NT 6.1, rv:31.0) Gecko/20100101 Firefox/31.0,None,None,None,False,None,None,,,,,,,,,,,,,
586dc89893e09504da76b187,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-04 23:16:24.534,1483571784.534,Wed,2017,1,4,23,16,24.534,shockpot.events,169.229.3.91,2850358107,None,192.168.10.4,3232238084,80,http,Berkeley,California,CA,United States,US,North America,37.8668,-122.2536,University of California at Berkeley,GET,/static/.gitignore,http://192.168.10.4/static/.gitignore,None,None,None,None,text/plain,None,None,192.168.10.4,None,None,None,None,None,None,None,None,None,None,None,None,False,None,None,,,,,,,,,,,,,,
586dcb7f93e09504da76b1e9,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-04 23:28:47.555,1483572527.555,Wed,2017,1,4,23,28,47.555,shockpot.events,220.133.97.3,3699728643,None,192.168.10.4,3232238084,80,http,Taipei,None,None,Taiwan,TW,Asia,25.0418,121.4966,Data Communication Business Group,GET,/,http://CCSPVDW01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586dd2c593e09504da76b275,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-04 23:59:49.270,1483574389.27,Wed,2017,1,4,23,59,49.27,shockpot.events,107.218.10.6,1809451526,None,192.168.10.5,3232238085,80,http,La Jolla,California,CA,United States,US,North America,32.8667,-117.2481,AT&T Services - Inc.,GET,/,http://CCSPVWS01/,None,None,None,None,text/plain,None,None,None,close,None,None,None,None,None,None,None,Mozilla/5.0 (compatible, Googlebot/2.1, +http://www.google.com/bot.html),None,None,None,False,None,None,,,,,,,,,,,,
586dd57993e09504da76b293,793c3230-5ce4-11e6-94de-0800272a9814,True,2017-01-05 00:11:21.786,1483575081.786,Thr,2017,1,5,0,11,21.786,shockpot.events,139.162.13.205,2342653389,None,192.168.10.4,3232238084,80,http,Singapore,Central Singapore Community Development Council,1,Singapore,SG,Asia,1.2855,103.8565,Linode - LLC,GET,/,http://192.168.10.4/,None,None,None,None,text/plain,None,None,192.168.10.4,close,None,None,None,None,None,gzip,None,Mozilla/5.0,None,None,None,False,None,None,,,,,,,,,,,,,,
586de99093e09504da76b467,3599ddd6-630e-11e6-94de-0800272277a0,True,2017-01-05 01:37:04.596,1483580224.596,Thr,2017,1,5,1,37,4.596,shockpot.events,169.229.3.91,2850358107,None,192.168.10.5,3232238085,80,http,Berkeley,California,CA,United States,US,North America,37.8668,-122.2536,University of California at Berkeley,GET,/static/.gitignore,http://192.168.10.5/static/.gitignore,None,None,None,None,text/plain,None,None,192.168.10.5,None,None,None,None,None,None,None,None,None,None,None,None,False,None,None,,,,,,,,,,,,,,
